id,season_id,player_id,team_id,team_name,discord_id,first_name,last_name,position,pass_yds,pass_tds,rush_yds,rush_tds,rec_yds,rec_tds,sacks,def_ints,total_tackles,tackle_solo,tackle_assist,updated_at,pass_att,pass_comp,rush_att,rec_rec,def_fumbles_rec,forced_fumbles,tackles_for_loss,def_tds_scored,pass_ints,times_sacked,fumbles,fg_made,fg_att,fg_long,xp_made,xp_att,punt_att,punt_yds,punt_long,punt_in_20,punt_touchbacks,kr_att,kr_yds,kr_tds,pr_att,pr_yds,pr_tds,pass_longest,pass_pts,pass_yds_per_att,pass_yds_per_game,passer_rating,pass_comp_pct,rush_20_plus_yds,rush_broken_tackles,rush_longest,rush_pts,rush_to_pct,rush_yds_after_contact,rush_yds_per_att,rush_yds_per_game,rec_drops,rec_longest,rec_pts,rec_to_pct,rec_yac_per_catch,rec_yds_after_catch,rec_yds_per_catch,rec_yds_per_game,rec_catch_pct,def_catch_allowed,def_deflections,def_int_return_yds,def_pts,def_safeties,fg_50_plus_att,fg_50_plus_made,fg_comp_pct,kick_pts,kickoff_att,kickoff_tbs,xp_comp_pct,punt_net_yds,punt_net_yds_per_att,punts_blocked
114047,15,553386700,775553043,New York G-Men,792819168461324290,Arnold,Ebiketie,LEDGE,0,0,0,0,0,0,0,0,1,0,0,2026-05-20 17:36:32.507986,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
114062,15,553388897,775553024,San Francisco Niners,,Milton,Williams,DT,0,0,0,0,0,0,0,0,1,0,0,2026-05-20 17:36:32.555443,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
114069,15,553388396,775553024,San Francisco Niners,,Justin,Simmons,FS,0,0,0,0,0,0,0,0,7,0,0,2026-05-20 17:36:32.588585,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
114080,15,553387938,775553036,Indianapolis Colts,,Keisean,Nixon,CB,0,0,0,0,0,0,0,0,3,0,0,2026-05-20 17:36:32.622243,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
114090,15,553387612,775553046,New York Jets,,Julian,Love,FS,0,0,0,0,0,0,0,0,2,0,0,2026-05-20 17:36:32.65542,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
114100,15,553387722,775553046,New York Jets,,Kyle,Louis,MIKE,0,0,0,0,0,0,0,0,1,0,0,2026-05-20 17:36:32.687802,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
114110,15,553387212,775553058,Houston Texans,1361823949847007294,Mike,Hughes,CB,0,0,0,0,0,0,0,0,5,0,0,2026-05-20 17:36:32.721405,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
114120,15,553387143,775553027,Buffalo Bills,,B.J.,Hill,DT,0,0,0,0,0,0,0,0,0,0,0,2026-05-20 17:36:32.752786,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
114130,15,553387278,775553050,Carolina Panthers,,Mike,Jackson,CB,0,0,0,0,0,0,0,0,1,0,0,2026-05-20 17:36:32.7843,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
114140,15,553386285,775553055,New Orleans Saints,,Jaquan,Brisker,SS,0,0,0,0,0,0,0,0,2,0,0,2026-05-20 17:36:32.815283,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
114150,15,553387142,775553040,Philadelphia Eagles,,Alex,Highsmith,REDGE,0,0,0,0,0,0,0,0,2,0,0,2026-05-20 17:36:32.847134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
114160,15,553387427,775553040,Philadelphia Eagles,,Jacob,Rodriguez,MIKE,0,0,0,0,0,0,0.5,0,3,0,0,2026-05-20 17:36:32.878138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0
114170,15,553386961,775553038,Dallas Cowboys,1037174918896439327,Cedric,Gray,WILL,0,0,0,0,0,0,0.5,0,7,0,0,2026-05-20 17:36:32.909048,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0
114180,15,553387993,775553035,Kansas City Chiefs,,Ed,Oliver,DT,0,0,0,0,0,0,1.5,0,4,0,0,2026-05-20 17:36:32.959317,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
114189,15,553387358,775553034,Los Angeles Bolts,,Taron,Johnson,CB,0,0,0,0,0,0,0,0,3,0,0,2026-05-20 17:36:32.993985,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
114199,15,553386848,775553034,Los Angeles Bolts,,Zaire,Franklin,MIKE,0,0,0,0,0,0,0,0,6,0,0,2026-05-20 17:36:33.026575,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
114208,15,553387779,775553026,Cincinnati Bengals,1240155951571533924,Max,Melton,CB,0,0,0,0,0,0,0,0,1,0,0,2026-05-20 17:36:33.059265,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
114218,15,553387016,775553029,Cleveland Browns,633137901558824960,Kyle,Hamilton,SS,0,0,0,0,0,0,0,0,1,0,0,2026-05-20 17:36:33.0926,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
114132,15,553388848,775553050,Carolina Panthers,,Devin,White,WILL,0,0,0,0,0,0,1,0,5,0,0,2026-05-20 17:36:32.798533,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
114141,15,553386045,775553055,New Orleans Saints,,Trey,Amos,CB,0,0,0,0,0,0,0,0,2,0,0,2026-05-20 17:36:32.829967,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0
114152,15,553386032,775553040,Philadelphia Eagles,,Jonathan,Allen,DT,0,0,0,0,0,0,0,0,1,0,0,2026-05-20 17:36:32.861205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
114161,15,553386987,775553040,Philadelphia Eagles,,Aiden,Fisher,MIKE,0,0,0,0,0,0,0,0,1,0,0,2026-05-20 17:36:32.893625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
114172,15,553386275,775553038,Dallas Cowboys,1037174918896439327,Bryan,Bresee,DT,0,0,0,0,0,0,1,0,2,0,0,2026-05-20 17:36:32.928155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
114182,15,553388631,775553035,Kansas City Chiefs,,Jalen,Thompson,FS,0,0,0,0,0,0,0,0,3,0,0,2026-05-20 17:36:32.966691,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
114192,15,553386849,775553034,Los Angeles Bolts,,John,Franklin-Myers,DT,0,0,0,0,0,0,0,0,3,0,0,2026-05-20 17:36:32.998161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
114201,15,553388703,775553026,Cincinnati Bengals,1240155951571533924,DJ,Turner II,CB,0,0,0,0,0,0,0,0,3,0,0,2026-05-20 17:36:33.028527,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0
114210,15,553386502,775553026,Cincinnati Bengals,1240155951571533924,Bryan,Cook,FS,0,0,0,0,0,0,0,0,2,0,0,2026-05-20 17:36:33.060456,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
114219,15,553387639,775553029,Cleveland Browns,633137901558824960,Boye,Mafe,LEDGE,0,0,0,0,0,0,1.5,0,4,0,0,2026-05-20 17:36:33.093094,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
114228,15,553386676,775553029,Cleveland Browns,633137901558824960,Jordan,Colbert,MIKE,0,0,0,0,0,0,0,0,2,0,0,2026-05-20 17:36:33.123838,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
114238,15,553388182,775553025,Chicago Bears,1477612223663706185,Jalen,Redmond,DT,0,0,0,0,0,0,1,0,1,0,0,2026-05-20 17:36:33.155856,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
114248,15,553386813,775553049,Green Bay Pack,1265890423986192416,Cor'Dale,Flott,CB,0,0,0,0,0,0,0,0,8,0,0,2026-05-20 17:36:33.188162,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
114258,15,553388572,775553049,Green Bay Pack,1265890423986192416,Jason,Taylor II,SS,0,0,0,0,0,0,0,0,5,0,0,2026-05-20 17:36:33.22052,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
114267,15,553386959,775553031,Arizona Cardinals,,,,,0,0,0,0,0,0,0,0,1,0,0,2026-05-20 17:36:33.252918,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
114277,15,553386441,775553052,Las Vegas Raiders,,Leo,Chenal,SAM,0,0,0,0,0,0,0,0,3,0,0,2026-05-20 17:36:33.28481,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
114287,15,553387537,775553039,Miami Phins,498875162851147786,Laiatu,Latu,LEDGE,0,0,0,0,0,0,1,0,4,0,0,2026-05-20 17:36:33.31664,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
114297,15,553388486,775553039,Miami Phins,498875162851147786,Nick,Jackson,MIKE,0,0,0,0,0,0,0,0,2,0,0,2026-05-20 17:36:33.348804,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
114308,15,553386699,775553060,Minnesota Vikes,1143701948915273839,Troy,Dye,MIKE,0,0,0,0,0,0,0,0,3,0,0,2026-05-20 17:36:33.380264,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
114149,15,553387724,775553040,Philadelphia Eagles,,Trent,McDuffie,CB,0,0,0,0,0,0,0,0,1,0,0,2026-05-20 17:36:32.845956,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
114159,15,553388525,775553040,Philadelphia Eagles,,Upton,Stout,CB,0,0,0,0,0,0,0,0,4,0,0,2026-05-20 17:36:32.876706,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
114169,15,553387517,775553038,Dallas Cowboys,1037174918896439327,Quentin,Lake,SS,0,0,0,0,0,0,0,0,3,0,0,2026-05-20 17:36:32.907631,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
114179,15,553386158,775553035,Kansas City Chiefs,,Zack,Baun,WILL,0,0,0,0,0,0,0,0,4,0,0,2026-05-20 17:36:32.946108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
114190,15,553385999,775553035,Kansas City Chiefs,,David,Bailey,REDGE,0,0,0,0,0,0,0,0,1,0,0,2026-05-20 17:36:32.992349,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
114198,15,553386719,775553034,Los Angeles Bolts,,Tommy,Eichenberg,WILL,0,0,0,0,0,0,0,0,2,0,0,2026-05-20 17:36:33.025349,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
114207,15,553388001,775553026,Cincinnati Bengals,1240155951571533924,Charles,Omenihu,LEDGE,0,0,0,0,0,0,1,0,1,0,0,2026-05-20 17:36:33.058664,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
114217,15,553386739,775553029,Cleveland Browns,633137901558824960,Nick,Emmanwori,FS,0,0,0,0,0,0,0,0,2,0,0,2026-05-20 17:36:33.091935,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
114227,15,553389170,775553029,Cleveland Browns,633137901558824960,Kaleb,Elarms-Orr,WILL,0,0,0,0,0,0,0.5,0,9,0,0,2026-05-20 17:36:33.124349,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
114237,15,553388121,775553025,Chicago Bears,1477612223663706185,Darien,Porter,CB,0,0,0,0,0,0,0,0,4,0,0,2026-05-20 17:36:33.156162,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
114249,15,553388457,775553049,Green Bay Pack,1265890423986192416,Tykee,Smith,SS,0,0,0,0,0,0,0,0,4,0,0,2026-05-20 17:36:33.189347,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
114259,15,553387443,775553031,Arizona Cardinals,,,,,0,0,0,0,0,0,0,0,3,0,0,2026-05-20 17:36:33.221987,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
114269,15,553385990,775553031,Arizona Cardinals,,,,,0,0,0,0,0,0,0,0,1,0,0,2026-05-20 17:36:33.254139,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
114280,15,553388381,775553052,Las Vegas Raiders,,Jamien,Sherwood,MIKE,0,0,0,0,0,0,0,0,0,0,0,2026-05-20 17:36:33.286687,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
114289,15,553386444,775553039,Miami Phins,498875162851147786,Jeremy,Chinn,SS,0,0,0,0,0,0,0,0,6,0,0,2026-05-20 17:36:33.318413,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
114299,15,553386585,775553039,Miami Phins,498875162851147786,Jaden,Davis,CB,0,0,0,0,0,0,0,0,1,0,0,2026-05-20 17:36:33.349792,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
114309,15,553388590,775553060,Minnesota Vikes,1143701948915273839,Dadrion,Taylor-Demerson,FS,0,0,0,0,0,0,0,0,1,0,0,2026-05-20 17:36:33.381313,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
114319,15,553387786,775553051,New England Pats,,Josh,Metellus,SS,0,0,0,0,0,0,0,0,5,0,0,2026-05-20 17:36:33.412936,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
114329,15,553386450,775553047,Detroit Lions,1422323774224732280,Bradley,Chubb,REDGE,0,0,0,0,0,0,1,0,2,0,0,2026-05-20 17:36:33.444634,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
114165,15,553387562,775553038,Dallas Cowboys,1037174918896439327,Deommodore,Lenoir,CB,0,0,0,0,0,0,0,0,2,0,0,2026-05-20 17:36:32.899918,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
114175,15,553389043,775553038,Dallas Cowboys,1037174918896439327,Shaun,Dolac,WILL,0,0,0,0,0,0,0,0,0,0,0,2026-05-20 17:36:32.940549,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
114187,15,553386411,775553035,Kansas City Chiefs,,Michael,Carter II,CB,0,0,0,0,0,0,0,0,2,0,0,2026-05-20 17:36:32.992434,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0
114197,15,553388265,775553034,Los Angeles Bolts,,Isaiah,Rodgers Sr,CB,0,0,0,0,0,0,0,0,3,0,0,2026-05-20 17:36:33.025591,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
114209,15,553388006,775553026,Cincinnati Bengals,1240155951571533924,David,Onyemata,DT,0,0,0,0,0,0,1.5,0,4,0,0,2026-05-20 17:36:33.059876,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
114221,15,553388344,775553029,Cleveland Browns,633137901558824960,Carson,Schwesinger,MIKE,0,0,0,0,0,0,0.5,0,4,0,0,2026-05-20 17:36:33.094529,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
114231,15,553389186,775553029,Cleveland Browns,633137901558824960,Trey,Moore,WILL,0,0,0,0,0,0,0,0,1,0,0,2026-05-20 17:36:33.127329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
114241,15,553386092,775553025,Chicago Bears,1477612223663706185,Josiah,Trotter,WILL,0,0,0,0,0,0,0,0,1,0,0,2026-05-20 17:36:33.159054,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
